x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,UTC_DATE,UTC_YEAR,UTC_MONTH,UTC_DAY,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WEATHER_ENG_DESC,WEATHER_FRE_DESC,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.12.18,2023-01-12 18:00:00,ON,2023,1,12,18,2023-01-12T23:00:00,2023,1,12,3.8,,2.0,,,,0.5,,88,,99.79,,12.9,,Rain,Pluie,,,1,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.12.19,2023-01-12 19:00:00,ON,2023,1,12,19,2023-01-13T00:00:00,2023,1,13,3.4,,1.6,,,,0.8,,88,,99.71,,11.3,,Rain,Pluie,,,35,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.12.20,2023-01-12 20:00:00,ON,2023,1,12,20,2023-01-13T01:00:00,2023,1,13,3.2,,1.4,,,,0.2,,88,,99.75,,14.5,,Rain,Pluie,,,35,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.12.21,2023-01-12 21:00:00,ON,2023,1,12,21,2023-01-13T02:00:00,2023,1,13,2.8,,1.2,,,,0.8,,89,,99.74,,16.1,,Rain,Pluie,,,34,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.12.22,2023-01-12 22:00:00,ON,2023,1,12,22,2023-01-13T03:00:00,2023,1,13,2.0,,0.5,,,,0.8,,90,,99.63,,16.1,,Snow,Neige,,,35,,30,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.12.23,2023-01-12 23:00:00,ON,2023,1,12,23,2023-01-13T04:00:00,2023,1,13,2.0,,0.2,,,,0.8,,88,,99.6,,16.1,,Snow,Neige,,,34,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.0,2023-01-13 00:00:00,ON,2023,1,13,0,2023-01-13T05:00:00,2023,1,13,1.5,,-0.3,,,,0.5,,88,,99.6,,8.1,,Snow,Neige,,,35,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.1,2023-01-13 01:00:00,ON,2023,1,13,1,2023-01-13T06:00:00,2023,1,13,0.3,,-1.2,,,,0.2,,90,,99.62,,2,,Snow,Neige,,,35,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.2,2023-01-13 02:00:00,ON,2023,1,13,2,2023-01-13T07:00:00,2023,1,13,-0.5,,-2.4,,,,0.8,,87,,99.64,,3.2,,Snow,Neige,-7,,35,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.3,2023-01-13 03:00:00,ON,2023,1,13,3,2023-01-13T08:00:00,2023,1,13,-0.8,,-2.9,,,,0,,86,,99.74,,4,,Snow,Neige,-7,,35,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.4,2023-01-13 04:00:00,ON,2023,1,13,4,2023-01-13T09:00:00,2023,1,13,-0.9,,-3.4,,,,0,,84,,99.77,,4.8,,Snow,Neige,-6,,34,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.5,2023-01-13 05:00:00,ON,2023,1,13,5,2023-01-13T10:00:00,2023,1,13,-1.7,,-3.0,,,,0.2,,91,,99.8,,2,,Snow,Neige,-8,,33,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.6,2023-01-13 06:00:00,ON,2023,1,13,6,2023-01-13T11:00:00,2023,1,13,-1.5,,-4.2,,,,0,,82,,99.88,,4.8,,Snow,Neige,-8,,33,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.7,2023-01-13 07:00:00,ON,2023,1,13,7,2023-01-13T12:00:00,2023,1,13,-1.8,,-4.3,,,,0,,83,,99.96,,4.8,,Snow,Neige,-8,,33,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.8,2023-01-13 08:00:00,ON,2023,1,13,8,2023-01-13T13:00:00,2023,1,13,-2.3,,-4.6,,,,0,,84,,100.05,,4,,Snow,Neige,-10,,32,,34,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.9,2023-01-13 09:00:00,ON,2023,1,13,9,2023-01-13T14:00:00,2023,1,13,-2.6,,-5.9,,,,0,,78,,100.13,,8.1,,Snow,Neige,-9,,33,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.10,2023-01-13 10:00:00,ON,2023,1,13,10,2023-01-13T15:00:00,2023,1,13,-2.8,,-6.6,,,,0,,75,,100.23,,11.3,,Snow,Neige,-10,,33,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.11,2023-01-13 11:00:00,ON,2023,1,13,11,2023-01-13T16:00:00,2023,1,13,-3.0,,-6.8,,,,0,,75,,100.28,,16.1,,Snow,Neige,-10,,33,,28,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.12,2023-01-13 12:00:00,ON,2023,1,13,12,2023-01-13T17:00:00,2023,1,13,-3.0,,-7.2,,,,0,,73,,100.33,,16.1,,Snow,Neige,-9,,36,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.13,2023-01-13 13:00:00,ON,2023,1,13,13,2023-01-13T18:00:00,2023,1,13,-3.2,,-7.4,,,,0,,73,,100.37,,16.1,,Snow,Neige,-9,,33,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.14,2023-01-13 14:00:00,ON,2023,1,13,14,2023-01-13T19:00:00,2023,1,13,-3.2,,-7.4,,,,0,,73,,100.42,,16.1,,Snow,Neige,-9,,33,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.15,2023-01-13 15:00:00,ON,2023,1,13,15,2023-01-13T20:00:00,2023,1,13,-3.2,,-7.0,,,,0,,75,,100.45,,11.3,,Snow,Neige,-9,,33,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.16,2023-01-13 16:00:00,ON,2023,1,13,16,2023-01-13T21:00:00,2023,1,13,-3.5,,-7.3,,,,0,,75,,100.55,,12.9,,Snow,Neige,-10,,33,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.17,2023-01-13 17:00:00,ON,2023,1,13,17,2023-01-13T22:00:00,2023,1,13,-3.6,,-7.6,,,,0,,74,,100.57,,16.1,,Snow,Neige,-10,,35,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.18,2023-01-13 18:00:00,ON,2023,1,13,18,2023-01-13T23:00:00,2023,1,13,-4.0,,-8.2,,,,0,,73,,100.62,,16.1,,Snow,Neige,-11,,35,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.19,2023-01-13 19:00:00,ON,2023,1,13,19,2023-01-14T00:00:00,2023,1,14,-4.1,,-8.4,,,,0,,72,,100.75,,6.4,,Snow,Neige,-10,,34,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.20,2023-01-13 20:00:00,ON,2023,1,13,20,2023-01-14T01:00:00,2023,1,14,-4.2,,-8.6,,,,0,,71,,100.85,,16.1,,Snow,Neige,-10,,35,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.21,2023-01-13 21:00:00,ON,2023,1,13,21,2023-01-14T02:00:00,2023,1,14,-4.4,,-9.1,,,,0,,70,,100.88,,16.1,,Snow,Neige,-10,,34,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.22,2023-01-13 22:00:00,ON,2023,1,13,22,2023-01-14T03:00:00,2023,1,14,-5.2,,-9.7,,,,0,,71,,100.84,,16.1,,Snow,Neige,-12,,33,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.13.23,2023-01-13 23:00:00,ON,2023,1,13,23,2023-01-14T04:00:00,2023,1,14,-6.7,,-11.1,,,,0,,71,,100.9,,16.1,,NA,ND,-14,,33,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.0,2023-01-14 00:00:00,ON,2023,1,14,0,2023-01-14T05:00:00,2023,1,14,-7.8,,-12.0,,,,0,,72,,100.93,,16.1,,NA,ND,-15,,33,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.1,2023-01-14 01:00:00,ON,2023,1,14,1,2023-01-14T06:00:00,2023,1,14,-8.6,,-12.9,,,,0,,71,,100.95,,16.1,,NA,ND,-17,,33,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.2,2023-01-14 02:00:00,ON,2023,1,14,2,2023-01-14T07:00:00,2023,1,14,-8.5,,-12.7,,,,0,,72,,100.94,,16.1,,NA,ND,-14,,33,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.3,2023-01-14 03:00:00,ON,2023,1,14,3,2023-01-14T08:00:00,2023,1,14,-8.8,,-13.0,,,,0,,72,,101.0,,16.1,,NA,ND,-14,,32,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.4,2023-01-14 04:00:00,ON,2023,1,14,4,2023-01-14T09:00:00,2023,1,14,-8.4,,-12.6,,,,0,,72,,101.03,,16.1,,NA,ND,-15,,31,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.5,2023-01-14 05:00:00,ON,2023,1,14,5,2023-01-14T10:00:00,2023,1,14,-8.8,,-13.2,,,,0,,71,,101.06,,16.1,,NA,ND,-15,,32,,13,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.6,2023-01-14 06:00:00,ON,2023,1,14,6,2023-01-14T11:00:00,2023,1,14,-9.0,,-13.4,,,,0,,71,,101.11,,16.1,,NA,ND,-16,,33,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.7,2023-01-14 07:00:00,ON,2023,1,14,7,2023-01-14T12:00:00,2023,1,14,-9.1,,-13.4,,,,0,,71,,101.16,,16.1,,NA,ND,-17,,33,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.8,2023-01-14 08:00:00,ON,2023,1,14,8,2023-01-14T13:00:00,2023,1,14,-9.3,,-13.6,,,,0,,71,,101.2,,16.1,,Snow,Neige,-19,,33,,30,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.9,2023-01-14 09:00:00,ON,2023,1,14,9,2023-01-14T14:00:00,2023,1,14,-9.1,,-13.3,,,,0,,72,,101.22,,16.1,,NA,ND,-19,,32,,34,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.10,2023-01-14 10:00:00,ON,2023,1,14,10,2023-01-14T15:00:00,2023,1,14,-8.6,,-12.8,,,,0,,72,,101.2,,16.1,,Snow,Neige,-18,,32,,35,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.11,2023-01-14 11:00:00,ON,2023,1,14,11,2023-01-14T16:00:00,2023,1,14,-8.3,,-12.7,,,,0,,71,,101.26,,16.1,,NA,ND,-18,,32,,37,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.12,2023-01-14 12:00:00,ON,2023,1,14,12,2023-01-14T17:00:00,2023,1,14,-7.3,,-11.9,,,,0,,70,,101.22,,16.1,,NA,ND,-15,,33,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.13,2023-01-14 13:00:00,ON,2023,1,14,13,2023-01-14T18:00:00,2023,1,14,-5.1,,-10.6,,,,0,,66,,101.2,,16.1,,NA,ND,-12,,32,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.14,2023-01-14 14:00:00,ON,2023,1,14,14,2023-01-14T19:00:00,2023,1,14,-4.1,,-10.1,,,,0,,63,,101.19,,16.1,,NA,ND,-10,,33,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.15,2023-01-14 15:00:00,ON,2023,1,14,15,2023-01-14T20:00:00,2023,1,14,-3.0,,-9.3,,,,0,,62,,101.23,,16.1,,NA,ND,-9,,32,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.16,2023-01-14 16:00:00,ON,2023,1,14,16,2023-01-14T21:00:00,2023,1,14,-2.6,,-9.0,,,,0,,62,,101.28,,16.1,,NA,ND,-9,,33,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.17,2023-01-14 17:00:00,ON,2023,1,14,17,2023-01-14T22:00:00,2023,1,14,-3.2,,-9.7,,,,0,,61,,101.36,,16.1,,NA,ND,-10,,32,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.18,2023-01-14 18:00:00,ON,2023,1,14,18,2023-01-14T23:00:00,2023,1,14,-4.3,,-9.6,,,,0,,67,,101.43,,16.1,,NA,ND,-11,,33,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.19,2023-01-14 19:00:00,ON,2023,1,14,19,2023-01-15T00:00:00,2023,1,15,-4.6,,-9.1,,,,0,,71,,101.47,,16.1,,NA,ND,-12,,34,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.20,2023-01-14 20:00:00,ON,2023,1,14,20,2023-01-15T01:00:00,2023,1,15,-5.1,,-9.0,,,,0,,74,,101.51,,16.1,,NA,ND,-12,,34,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.21,2023-01-14 21:00:00,ON,2023,1,14,21,2023-01-15T02:00:00,2023,1,15,-5.0,,-9.3,,,,0,,72,,101.5,,16.1,,NA,ND,-12,,34,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.22,2023-01-14 22:00:00,ON,2023,1,14,22,2023-01-15T03:00:00,2023,1,15,-5.2,,-10.8,,,,0,,65,,101.54,,16.1,,NA,ND,-11,,34,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.14.23,2023-01-14 23:00:00,ON,2023,1,14,23,2023-01-15T04:00:00,2023,1,15,-5.8,,-11.5,,,,0,,64,,101.56,,16.1,,NA,ND,-10,,31,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.0,2023-01-15 00:00:00,ON,2023,1,15,0,2023-01-15T05:00:00,2023,1,15,-6.2,,-11.4,,,,0,,67,,101.53,,16.1,,NA,ND,-11,,33,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.1,2023-01-15 01:00:00,ON,2023,1,15,1,2023-01-15T06:00:00,2023,1,15,-6.5,,-11.8,,,,0,,66,,101.53,,16.1,,NA,ND,-14,,32,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.2,2023-01-15 02:00:00,ON,2023,1,15,2,2023-01-15T07:00:00,2023,1,15,-6.7,,-11.5,,,,0,,69,,101.55,,16.1,,NA,ND,-13,,32,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.3,2023-01-15 03:00:00,ON,2023,1,15,3,2023-01-15T08:00:00,2023,1,15,-7.2,,-11.5,,,,0,,72,,101.6,,16.1,,NA,ND,-12,,33,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.4,2023-01-15 04:00:00,ON,2023,1,15,4,2023-01-15T09:00:00,2023,1,15,-7.5,,-11.5,,,,0,,73,,101.66,,16.1,,NA,ND,-14,,32,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.5,2023-01-15 05:00:00,ON,2023,1,15,5,2023-01-15T10:00:00,2023,1,15,-7.6,,-11.8,,,,0,,72,,101.7,,16.1,,NA,ND,-13,,33,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.6,2023-01-15 06:00:00,ON,2023,1,15,6,2023-01-15T11:00:00,2023,1,15,-7.4,,-12.2,,,,0,,69,,101.79,,16.1,,NA,ND,-12,,32,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.7,2023-01-15 07:00:00,ON,2023,1,15,7,2023-01-15T12:00:00,2023,1,15,-7.3,,-11.8,,,,0,,70,,101.82,,16.1,,NA,ND,-12,,32,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.8,2023-01-15 08:00:00,ON,2023,1,15,8,2023-01-15T13:00:00,2023,1,15,-7.9,,-12.1,,,,0,,72,,101.82,,16.1,,NA,ND,-12,,33,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.9,2023-01-15 09:00:00,ON,2023,1,15,9,2023-01-15T14:00:00,2023,1,15,-6.6,,-10.5,,,,0,,74,,101.85,,16.1,,NA,ND,-9,,13,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.10,2023-01-15 10:00:00,ON,2023,1,15,10,2023-01-15T15:00:00,2023,1,15,-4.6,,-8.7,,,,0,,73,,101.92,,16.1,,NA,ND,-8,,30,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.11,2023-01-15 11:00:00,ON,2023,1,15,11,2023-01-15T16:00:00,2023,1,15,-4.1,,-8.3,,,,0,,73,,101.91,,16.1,,NA,ND,-6,,21,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.12,2023-01-15 12:00:00,ON,2023,1,15,12,2023-01-15T17:00:00,2023,1,15,-3.4,,-8.6,,,,0,,68,,101.84,,16.1,,NA,ND,-7,,20,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.13,2023-01-15 13:00:00,ON,2023,1,15,13,2023-01-15T18:00:00,2023,1,15,-2.8,,-6.1,,,,0,,78,,101.8,,16.1,,NA,ND,-6,,29,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.14,2023-01-15 14:00:00,ON,2023,1,15,14,2023-01-15T19:00:00,2023,1,15,-2.1,,-5.8,,,,0,,76,,101.75,,16.1,,NA,ND,-4,,,M,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.15,2023-01-15 15:00:00,ON,2023,1,15,15,2023-01-15T20:00:00,2023,1,15,-2.1,,-6.1,,,,0,,74,,101.7,,16.1,,NA,ND,-5,,19,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.16,2023-01-15 16:00:00,ON,2023,1,15,16,2023-01-15T21:00:00,2023,1,15,-2.0,,-6.4,,,,0,,72,,101.66,,16.1,,NA,ND,-5,,,M,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.17,2023-01-15 17:00:00,ON,2023,1,15,17,2023-01-15T22:00:00,2023,1,15,-2.9,,-5.7,,,,0,,81,,101.69,,16.1,,NA,ND,-6,,9,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.18,2023-01-15 18:00:00,ON,2023,1,15,18,2023-01-15T23:00:00,2023,1,15,-3.1,,-5.6,,,,0,,83,,101.71,,16.1,,NA,ND,-5,,9,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.19,2023-01-15 19:00:00,ON,2023,1,15,19,2023-01-16T00:00:00,2023,1,16,-3.2,,-5.9,,,,0,,82,,101.73,,16.1,,NA,ND,-8,,6,,13,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.20,2023-01-15 20:00:00,ON,2023,1,15,20,2023-01-16T01:00:00,2023,1,16,-2.7,,-5.4,,,,0,,82,,101.69,,16.1,,NA,ND,-7,,6,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.21,2023-01-15 21:00:00,ON,2023,1,15,21,2023-01-16T02:00:00,2023,1,16,-1.7,,-4.7,,,,0,,80,,101.68,,16.1,,NA,ND,-7,,6,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.22,2023-01-15 22:00:00,ON,2023,1,15,22,2023-01-16T03:00:00,2023,1,16,-1.9,,-4.8,,,,0,,81,,101.65,,16.1,,NA,ND,-5,,7,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.15.23,2023-01-15 23:00:00,ON,2023,1,15,23,2023-01-16T04:00:00,2023,1,16,-1.8,,-4.8,,,,0,,80,,101.58,,16.1,,NA,ND,-6,,7,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.0,2023-01-16 00:00:00,ON,2023,1,16,0,2023-01-16T05:00:00,2023,1,16,-2.4,,-4.3,,,,0,,87,,101.54,,16.1,,NA,ND,-9,,4,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.1,2023-01-16 01:00:00,ON,2023,1,16,1,2023-01-16T06:00:00,2023,1,16,-2.7,,-5.0,,,,0,,84,,101.48,,16.1,,NA,ND,-9,,5,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.2,2023-01-16 02:00:00,ON,2023,1,16,2,2023-01-16T07:00:00,2023,1,16,-3.3,,-6.0,,,,0,,82,,101.49,,16.1,,NA,ND,-8,,3,,13,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.3,2023-01-16 03:00:00,ON,2023,1,16,3,2023-01-16T08:00:00,2023,1,16,-2.9,,-5.6,,,,0,,82,,101.49,,16.1,,NA,ND,-6,,4,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.4,2023-01-16 04:00:00,ON,2023,1,16,4,2023-01-16T09:00:00,2023,1,16,-3.7,,-6.4,,,,0,,82,,101.45,,16.1,,NA,ND,-11,,5,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.5,2023-01-16 05:00:00,ON,2023,1,16,5,2023-01-16T10:00:00,2023,1,16,-3.6,,-6.7,,,,0,,79,,101.4,,16.1,,NA,ND,-10,,4,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.6,2023-01-16 06:00:00,ON,2023,1,16,6,2023-01-16T11:00:00,2023,1,16,-3.3,,-6.0,,,,0,,82,,101.36,,16.1,,NA,ND,-10,,5,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.7,2023-01-16 07:00:00,ON,2023,1,16,7,2023-01-16T12:00:00,2023,1,16,-3.2,,-6.3,,,,0,,79,,101.39,,16.1,,NA,ND,-10,,5,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.8,2023-01-16 08:00:00,ON,2023,1,16,8,2023-01-16T13:00:00,2023,1,16,-3.5,,-6.8,,,,0,,78,,101.32,,16.1,,NA,ND,-10,,5,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.9,2023-01-16 09:00:00,ON,2023,1,16,9,2023-01-16T14:00:00,2023,1,16,-2.8,,-6.5,,,,0,,76,,101.28,,16.1,,NA,ND,-9,,4,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.10,2023-01-16 10:00:00,ON,2023,1,16,10,2023-01-16T15:00:00,2023,1,16,-2.4,,-7.0,,,,0,,71,,101.28,,16.1,,NA,ND,-8,,6,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.11,2023-01-16 11:00:00,ON,2023,1,16,11,2023-01-16T16:00:00,2023,1,16,-1.5,,-5.2,,,,0,,76,,101.2,,16.1,,NA,ND,-8,,5,,30,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.12,2023-01-16 12:00:00,ON,2023,1,16,12,2023-01-16T17:00:00,2023,1,16,-0.4,,-3.6,,,,0,,79,,101.07,,16.1,,NA,ND,-6,,5,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.13,2023-01-16 13:00:00,ON,2023,1,16,13,2023-01-16T18:00:00,2023,1,16,0.0,,-2.8,,,,0,,82,,100.91,,16.1,,NA,ND,-4,,10,,11,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.14,2023-01-16 14:00:00,ON,2023,1,16,14,2023-01-16T19:00:00,2023,1,16,0.2,,-3.1,,,,0,,79,,100.81,,16.1,,NA,ND,,,6,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.15,2023-01-16 15:00:00,ON,2023,1,16,15,2023-01-16T20:00:00,2023,1,16,0.2,,-2.9,,,,0,,80,,100.76,,16.1,,NA,ND,,,5,,28,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.16,2023-01-16 16:00:00,ON,2023,1,16,16,2023-01-16T21:00:00,2023,1,16,0.3,,-2.4,,,,0,,82,,100.73,,16.1,,NA,ND,,,5,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.17,2023-01-16 17:00:00,ON,2023,1,16,17,2023-01-16T22:00:00,2023,1,16,-0.7,,-3.1,,,,0,,84,,100.63,,16.1,,NA,ND,-7,,6,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.18,2023-01-16 18:00:00,ON,2023,1,16,18,2023-01-16T23:00:00,2023,1,16,-0.7,,-3.1,,,,0,,84,,100.52,,16.1,,NA,ND,-7,,6,,28,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.19,2023-01-16 19:00:00,ON,2023,1,16,19,2023-01-17T00:00:00,2023,1,17,-0.5,,-2.7,,,,0,,85,,100.49,,16.1,,NA,ND,-6,,6,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.1.16.20,2023-01-16 20:00:00,ON,2023,1,16,20,2023-01-17T01:00:00,2023,1,17,-0.3,,-2.2,,,,0,,87,,100.39,,16.1,,NA,ND,-5,,6,,15,
