stop_id,stop_name,lat,lon,sequences
897,Danforth Ave at Leyton Ave,43.693398,-79.278057,113:8|20:8
899,Danforth Ave at Linnsmore Cres,43.682126,-79.329679,300:43|31:4
903,Danforth Ave at Monarch Park Ave,43.682686,-79.327079,300:42|31:3
905,Danforth Ave at Pape Ave,43.679046,-79.344736,300:49
908,Danforth Ave at Playter Blvd,43.67703,-79.354978,300:52
910,Danforth Ave at Sibley Ave,43.690091,-79.292815,113:4|20:4
911,Danforth Ave at Victoria Park Ave,43.691046,-79.288739,113:5|20:5
913,Danforth Ave at Westlake Ave,43.687592,-79.304867,300:35
915,Danforth Ave at Woodbine Ave,43.685785,-79.312657,300:37
916,Danforth Ave at Woodington Ave,43.684044,-79.320702,300:40
917,Danforth Ave at Woodmount Ave,43.685247,-79.315142,300:38
918,Danforth Ave at Woodycrest Ave,43.679623,-79.341698,300:48
919,3555 Danforth Ave,43.69403,-79.274904,20:9
920,Danforth Ave at Coxwell Ave,43.683471,-79.323473,300:41
921,Danforth Ave at Eastwood Ave East Side,43.695211,-79.268979,20:11
923,Danforth Ave at Warden Ave,43.694206,-79.273978,20:10
926,Davenport Rd at Avenue Rd,43.674582,-79.396689,19:4
932,Davenport Rd at Caledonia Park Rd East Side,43.671107,-79.450521,127:7
935,Davenport Rd at Christie St,43.675485,-79.423207,127:16
937,Davenport Rd at Dufferin St,43.672861,-79.441114,127:11
940,Davenport Rd at Dupont St,43.675511,-79.401938,19:1
942,Davenport Rd at Lansdowne Ave,43.671402,-79.448812,127:8
944,Davenport Rd at Lightbourn Ave,43.672278,-79.443935,127:10
948,Davenport Rd at New St,43.6747,-79.39311,19:5
950,Davenport Rd at Ossington Ave East Side,43.674664,-79.43042,127:14
952,Davenport Rd at Primrose Ave,43.671832,-79.446126,127:9
955,Davenport Rd at Shaw St,43.674677,-79.428504,127:15
961,Donlands Ave at Cosburn Ave,43.691019,-79.341513,56:6
964,Donlands Ave at Memorial Park Ave,43.689286,-79.340814,56:5
965,Donlands Ave at Mortimer Ave,43.687481,-79.340084,56:4
968,Donlands Ave at O'Connor Dr,43.694547,-79.342941,56:8
969,Donlands Ave at Plains Rd,43.692886,-79.342285,56:7
970,Donlands Ave at Sammon Ave,43.685734,-79.339384,56:3
978,4610 Dufferin St,43.77216,-79.467924,329:7
980,Dufferin St at Finch Ave West,43.768709,-79.466643,104:12
981,Dufferin St at Finch Ave West,43.769172,-79.467188,329:8
983,Dufferin St at Stanstead Dr,43.763075,-79.465455,104:10|105:5
987,Dundas St West at Sorauren Ave,43.651247,-79.445756,402:14
991,Dundas St West at Sterling Rd,43.650631,-79.443251,402:15
994,Dupont St at Bartlett Ave,43.668801,-79.436702,26:23
996,Dupont St at Bathurst St,43.673032,-79.414476,26:30
998,Dupont St at Bedford Rd,43.676176,-79.400835,19:2|26:36
1000,Dupont St at Christie St,43.671515,-79.421673,26:27
1002,Dupont St at Dovercourt Rd,43.669591,-79.432851,26:24
1004,Dupont St at Dufferin St,43.668358,-79.439136,26:22
1007,Dupont St at Edwin Ave East Side,43.664842,-79.455161,26:16
1008,Dupont St at Emerson Ave,43.667119,-79.444266,26:20
1011,Dupont St at Howland Ave,43.673573,-79.411904,26:31
1012,Dupont St at Huron St,43.675228,-79.404837,26:34
1014,Dupont St at Kendal Ave,43.674062,-79.409554,26:32
1015,Dupont St at Lansdowne Ave,43.666581,-79.446666,26:19
1017,Dupont St at Manning Ave East Side,43.672099,-79.418732,26:28
1018,1245 Dupont St,43.668187,-79.441213,26:21
1021,Dupont St at Ossington Ave,43.6701,-79.429377,26:25
1022,Dupont St at Palmerston Ave,43.672509,-79.416844,26:29
1023,Dupont St at Perth Ave,43.66531,-79.45294,26:17
1025,Dupont St at Shaw St,43.670463,-79.426696,26:26
1027,Dupont St at Spadina Rd East Side - Dupont Station,43.674795,-79.406768,26:33
1029,Dupont St at Symington Ave,43.665626,-79.451366,26:18
1032,Eglinton Ave East at Falmouth Ave,43.735453,-79.253308,116:4|300:4|334:36
1033,Eglinton Ave East at Gilder Dr,43.735775,-79.25309,21:41|386:30|86:32
1036,Eglinton Ave East at Midland Ave West Side,43.734493,-79.258911,20:37
1037,Eglinton Ave East at Midland Ave,43.73431,-79.258468,116:3|300:3|334:35
1038,North Service Rd at Eglinton Ave East,43.733029,-79.265477,20:38|21:43|386:32|57:42|86:34
1039,Eglinton Ave East at Torrance Rd,43.739362,-79.235449,116:7|334:39
1040,Eglinton Ave East at Torrance Rd West Side,43.739553,-79.235824,386:27|86:29|9:24
1043,Ellesmere Rd at Dolly Varden Blvd West Side,43.775797,-79.235291,38:29|395:28
1044,Ellesmere Rd at Dolly Varden Blvd,43.775626,-79.235048,133:11|95:49
1045,Ellesmere Rd at Dormington Dr West Side,43.777547,-79.227204,38:27|395:26|995:9
1046,Ellesmere Rd at Gander Dr East Side,43.777555,-79.226206,133:13|95:51
1048,Ellesmere Rd at Markham Rd,43.776245,-79.232002,133:12|95:50
1049,Ellesmere Rd at Markham Rd,43.776669,-79.231287,38:28|395:27|938:5|995:10
1051,Ellesmere Rd at Orton Park Rd,43.7796,-79.217311,133:15|95:53
1052,Ellesmere Rd at Scarborough Golf Club Rd,43.778371,-79.222373,133:14|95:52
1053,Elm St at University Ave East Side,43.65647,-79.387885,13:1
1056,Fisherville Rd at Bathurst St West Side,43.79026,-79.446185,7:53
1063,Manitoba Dr at Strachan Ave West Side,43.6363,-79.410411,307:73|363:35
1065,Flint Rd at Supertest Rd,43.775121,-79.481022,107:19
1069,Front St West at Bay St,43.64617,-79.37883,19:23
1088,Gerrard St West at Elizabeth St West Side,43.658144,-79.386788,13:2
1108,Gerrard St East at St Matthews Rd,43.664968,-79.354903,62:34|8:45
1111,Gerrard St East at University Ave,43.657731,-79.388929,13:3
1136,Greenwin Village Rd at Bathurst St,43.790855,-79.444642,307:5|7:59
1138,Greenwin Village Rd at Elise Ter (West),43.791763,-79.442132,307:3|7:57
1139,Greenwin Village Rd at Regatta Cres,43.791195,-79.442929,307:4|7:58
1144,Highview Ave at Anneke Rd,43.701075,-79.260018,20:17
1145,Highview Ave at Aylesworth Ave,43.700098,-79.264268,20:15
1147,Highview Ave at South Edgely Ave,43.700554,-79.262195,20:16
1158,Hullmar Dr at Peter Kaiser Gate,43.773259,-79.525938,35:7
1159,Hullmar Dr at Wheelwright Cres (East),43.773332,-79.524072,35:6
1162,Islington Ave at Anglesey Blvd,43.66386,-79.531702,337:25
1163,50 Cordova Ave,43.647746,-79.52432,50:3
1168,Jane St at Ardagh St,43.655651,-79.486965,26:3|335:4
1169,Jane St at Bloor St West North Side,43.649761,-79.484487,335:2
1170,Jane St at Colbeck St North Side,43.653357,-79.486024,26:2|335:3
1171,Jane St at Colbeck St,43.653347,-79.486211,35:59|55:20
1173,Jane St at Steeles Ave West South Side,43.774891,-79.521862,35:4|935:3
1182,Jones Ave at Boultbee Ave,43.672735,-79.337193,83:5
1183,Jones Ave at Danforth Ave South Side,43.679387,-79.340036,83:2
1186,Jones Ave at Dundas St East,43.666282,-79.334444,83:9
1188,Jones Ave at Gerrard St East,43.669347,-79.335743,83:7
1190,Jones Ave at Myrtle Ave South Side,43.671212,-79.336545,83:6
1193,Jones Ave at Queen St East,43.663137,-79.333046,83:10
1196,Jones Ave at Shudell Ave,43.675267,-79.33828,83:4
1197,Jones Ave at Sproat Ave South Side,43.667755,-79.335064,83:8
1199,Jones Ave at Strathcona Ave,43.67714,-79.339079,83:3
1200,Aukland Rd at Bloor St West South Side,43.640146,-79.540452,49:16
1203,Aukland Rd at Dundas St West,43.638579,-79.538367,49:17
1207,Kennedy Rd at Craiglee Dr,43.705502,-79.256904,20:20
1208,Kennedy Rd at Malta St North Side,43.704334,-79.256392,20:19
1209,Kennedy Rd at Mewburn Ave,43.707574,-79.257757,20:21
1210,Kennedy Rd at Park St,43.70938,-79.258513,20:22
1212,Kingston Rd at Neilson Ave West Side,43.7234,-79.23469,9:32
1219,Lawrence Ave East at Bayview Ave West Side,43.727834,-79.383212,162:29
1220,Lawrence Ave East at Bayview Ave,43.727666,-79.383231,124:10|352:68
1221,Lawrence Ave East at Cardinal Pl,43.725917,-79.398686,162:35
1222,Lawrence Ave East at Dinnick Cres East Side,43.726421,-79.39552,124:5|352:63
1226,Lawrence Ave East at Mt Pleasant Rd,43.726457,-79.396179,162:34
1227,Lawrence Ave East at Ronan Ave,43.72674,-79.394017,124:6|352:64
1228,Lawrence Ave East at Ronan Ave,43.726952,-79.39381,162:33
1229,Lawrence Ave East at Wanless Cres (East) West Side,43.727816,-79.389722,162:31
1230,Lawrence Ave East at Wanless Cres (East),43.727662,-79.389692,124:8|352:66
1231,Lawrence Ave East at Wanless Cres (West),43.727149,-79.392116,124:7|352:65
1232,Lawrence Ave East at Wanless Cres (West),43.727365,-79.391895,162:32
1233,Lawrence Ave East at Weybourne Cres East Side,43.725694,-79.399003,124:3|352:61
1234,Lawrence Ave at Yonge St - Lawrence Station,43.725251,-79.401896,162:36
1235,Lawrence Ave East at Yonge St East Side,43.725036,-79.401814,124:2|352:60
1238,Leslie St at Commissioners St,43.656679,-79.326626,83:14
1240,Leslie St at Lake Shore Blvd East,43.659362,-79.328632,83:13
1242,Lonsdale Rd at Avenue Rd East Side,43.690834,-79.402303,13:17
1249,Mill Rd at Burnhamthorpe Loop,43.640606,-79.582909,50:22
1254,Steeles Ave East Loop at Bayview Ave,43.803431,-79.397336,11:1
1265,Maniza Rd at Gilley Rd,43.735734,-79.464573,184:7
1266,Maniza Rd at Plewes Rd,43.734903,-79.464216,184:6
1267,Maniza Rd at Regent Rd,43.732257,-79.463087,184:4
1268,Maniza Rd at Spalding Rd,43.734032,-79.463844,184:5
1269,Markland Dr (West) at Bloor St West North Side,43.629667,-79.580248,49:1
1271,Markland Dr at Cherry Post Cres (North),43.633138,-79.582671,49:2
1272,Markland Dr at Mill Rd,43.636216,-79.580313,49:4
1274,Markland Dr at Silverthorne Bush Dr,43.634687,-79.581453,49:3
1280,Martin Ross Ave at Brisbane Rd (West),43.773686,-79.476268,107:17
1284,Martin Ross Ave at Flint Rd,43.77284,-79.480089,107:18
1285,McCowan Rd at Anson Ave,43.72664,-79.233247,9:30
1289,McCowan Rd at Commander Blvd North Side,43.796506,-79.261528,129:13|130:8
1290,McCowan Rd at Commander Blvd,43.796262,-79.261695,302:16
1292,McCowan Rd at Cree Ave,43.73082,-79.235,9:28
1293,McCowan Rd at Eglinton Ave East South Side,43.73832,-79.238182,9:25
1296,McCowan Rd at Finch Ave East,43.807878,-79.266239,129:17
1298,McCowan Rd at Horfield Ave,43.728523,-79.23404,9:29
1299,McCowan Rd at Huntingwood Dr,43.798816,-79.262774,302:15
1300,McCowan Rd at Invergordon Ave,43.787318,-79.257047,129:10|130:5|131:10|169:5
1301,McCowan Rd at Kenhatch Blvd,43.801324,-79.263574,129:15
1302,McCowan Rd at Kenhatch Blvd,43.801585,-79.263996,302:14
1304,McCowan Rd at Kingston Rd,43.72522,-79.232658,9:31
1306,McCowan Rd at Martindale Rd,43.732898,-79.235869,9:27
1307,McCowan Rd at Middlefield Rd,43.798532,-79.262287,129:14|130:9
1308,McCowan Rd at Milner Ave North Side,43.785961,-79.256495,129:9|130:4|131:9|169:4
1309,McCowan Rd at Milner Ave,43.78552,-79.256738,302:21
1310,McCowan Rd at Nugget Ave,43.791895,-79.259599,129:12|130:7|169:7
1311,2050 McCowan Rd,43.795063,-79.261173,302:17
1312,McCowan Rd at Pitfield Rd,43.787486,-79.257514,302:20
1315,McCowan Rd at Sandhurst Cir (South),43.804979,-79.265073,129:16
1316,McCowan Rd at Sandhurst Cir (South),43.805288,-79.265506,302:13
1317,McCowan Rd at Sheppard Ave East,43.789465,-79.258561,129:11|130:6|131:11|169:6
1318,McCowan Rd at Sheppard Ave East,43.789787,-79.259086,302:19
1323,Midland Ave at Aylesworth Ave North Side,43.714067,-79.249318,20:28
1324,Midland Ave at Brussels Rd,43.732556,-79.257169,20:36
1325,Midland Ave at Danforth Rd,43.724738,-79.253779,20:32
1326,Midland Ave at Hagley Rd,43.715707,-79.249999,20:29
1327,Midland Ave at Lorraine Ave,43.730662,-79.256386,20:35
1328,419 Midland Ave North Side,43.712292,-79.248584,20:27
1329,Midland Ave at St Clair Ave East,43.718432,-79.251018,20:30
1330,Midland Ave at St Clair Ave East North Side,43.719303,-79.251364,20:31
1331,Midland Ave at Verdun Ave,43.728826,-79.255599,20:34
1332,Midland Ave at Wolfe Ave,43.727054,-79.254847,20:33
1348,Mill Rd at Toledo Rd,43.634066,-79.57709,49:5
1355,601 Milner Ave,43.793966,-79.223153,132:14
1357,75 Milner Ave,43.784021,-79.25133,132:6
1358,Milner Ave at Executive Crt,43.786435,-79.242431,132:9
1360,Milner Ave at Markham Rd,43.789447,-79.237386,132:11
1361,Milner Ave at McCowan Rd East Side,43.785461,-79.255629,132:4
1366,115 Milner Ave,43.784655,-79.248371,132:7
1367,125 Milner Ave,43.785255,-79.246078,132:8
1368,Milner Ave at Progress Ave East Side,43.790343,-79.233051,132:12
1369,Opposite 44 Milner Ave,43.784944,-79.253717,132:5
1375,Neilson Rd at Crow Trail,43.812353,-79.225946,339:1
1378,Neilson Rd at Ellesmere Rd North Side,43.783012,-79.205028,133:18|334:70
1383,Neilson Rd at Keeler Blvd,43.790075,-79.211457,133:21|334:73
1384,Neilson Rd at Livonia Pl,43.78543,-79.206107,133:19|334:71
1385,Neilson Rd at Walkway to Blackwater Cres & Kessack Crt,43.799907,-79.218183,133:25|334:77
1387,Neilson Rd at Military Trail,43.787917,-79.208112,133:20|334:72
1389,Neilson Rd at Milner Ave North Side,43.795994,-79.216541,133:23|334:75
1393,Neilson Rd at Oakmeadow Blvd (North),43.791116,-79.213303,133:22|334:74
1399,Neilson Rd at Sewells Rd,43.806417,-79.218347,133:28|334:80
1400,Neilson Rd at Sheppard Ave East,43.797971,-79.217375,133:24|334:76
1403,Neilson Rd at Silverbell Grove,43.804102,-79.217064,133:27|334:79
1406,O'Connor Dr at Athlone Rd West Side,43.696118,-79.337377,8:24
1411,O'Connor Dr at Derwyn Rd,43.696688,-79.334719,8:23
1412,O'Connor Dr at Don Mills Rd West Side,43.695546,-79.340081,8:25
1413,O'Connor Dr at Donlands Ave West Side,43.694605,-79.343539,8:26
1416,O'Connor Dr at Milton Rd West Side,43.697218,-79.332385,8:22
1420,O'Connor Dr at Pape Ave,43.693341,-79.35014,8:29
1421,O'Connor Dr at Rivercourt Blvd,43.693704,-79.348146,8:28
1423,O'Connor Dr at Warland Ave,43.694117,-79.346018,8:27
1437,Oriole Pkwy at Gormley Ave,43.693639,-79.401714,13:18
1440,Oriole Pkwy at Kilbarry Rd,43.695393,-79.402281,13:19
1443,Park St at Atlee Ave,43.711332,-79.250949,20:25
1448,Park St at Claremore Ave,43.710071,-79.256611,20:23
1449,Park St at Natal Ave,43.710853,-79.253393,20:24
1450,Parkette Pl at Birchmount Rd,43.696348,-79.263987,20:12
1456,Queen's Park at Charles St West North Side - Museum Station,43.667603,-79.393512,13:7
1459,Queen's Park Cres East at St Joseph St North Side,43.66527,-79.391226,13:6
1464,Queen's Park Cres East at Wellesley St West,43.663459,-79.390475,13:5
1465,Queens Quay West at Bay St East Side,43.641548,-79.375474,320:70
1466,Queens Quay East at Freeland St,43.642619,-79.372942,114:16
1467,Queens Quay East at Yonge St,43.642166,-79.37421,114:17
1468,Rathburn Rd at Birchcroft Rd West Side,43.661951,-79.533659,48:15
1473,Rathburn Rd at The East Mall West Side,43.654977,-79.564857,48:24
1475,Rathburn Rd at Elmcrest Rd,43.647665,-79.586672,48:30
1477,590 Rathburn Rd,43.649652,-79.583489,48:29
1482,Rathburn Rd at Islington Ave West Side,43.662364,-79.531737,48:14
1487,Rathburn Rd at Kipling Ave,43.659984,-79.543032,48:18
1489,Rathburn Rd at Lloyd Manor Rd West Side,43.658947,-79.547446,48:20
1494,Mill Rd at Rathburn Rd Loop,43.645355,-79.590085,48:31
1495,Rathburn Rd at Pheasant Lane,43.66157,-79.535378,48:16
1496,Rathburn Rd at Ravenscrest Dr,43.658494,-79.549408,48:21
1498,Rathburn Rd at Renforth Dr West Side,43.651448,-79.579936,48:27
1501,580 Rathburn Rd - Seneca School,43.650674,-79.581797,48:28
1502,Rathburn Rd at The Wynd,43.660935,-79.538389,48:17
1505,Rathburn Rd at The West Mall,43.653248,-79.572307,48:25
1510,Royal York Rd at Ashley Park Rd (North) North Side,43.663913,-79.518628,48:8|73:8
1511,Royal York Rd at Dundas St West,43.657704,-79.515878,48:6|73:6
1513,Royal York Rd at King Georges Rd,43.649956,-79.512407,48:2|73:2
1515,Royal York Rd at Kingsgrove Blvd,43.653388,-79.513913,48:4|73:4
1518,Royal York Rd at Strath Humber Crt,43.661189,-79.517388,48:7|73:7
1520,Royal York Rd at Tremayne Ave,43.651534,-79.513105,48:3|73:3
1521,Royal York Rd at Usher Ave,43.655551,-79.514837,48:5|73:5
1535,Sheppard Ave East at Doris Ave,43.762274,-79.408102,385:84|98:24
1540,Sheppard Ave East at Leona Dr,43.762778,-79.404772,185:4
1543,Sheppard Ave East at Wilfred Ave,43.764976,-79.394809,185:6
1544,Sheppard Ave East at Willowdale Ave,43.763809,-79.399985,185:5
1545,Sheppard Ave East at Willowdale Ave,43.76413,-79.399503,385:82
1552,St Clair Ave East at Andrew Ave,43.720079,-79.244714,102:12
1553,St Clair Ave East at Andrew Ave,43.720304,-79.24451,9:36
1554,St Clair Ave East at Birchmount Rd West Side,43.714145,-79.271838,16:33|17:60|9:44
1555,St Clair Ave East at Brimley Rd West Side,43.720854,-79.241966,9:35
1556,St Clair Ave East at Cotton Ave,43.715853,-79.263794,102:6
1558,St Clair Ave East at Danforth Rd,43.717085,-79.259368,9:40
1559,St Clair Ave East at Elfreda Blvd,43.713659,-79.273123,102:3|117:3
1560,St Clair Ave East at Fermoy Rd,43.721461,-79.239054,9:34
1561,St Clair Ave East at Gidley Rd,43.719424,-79.247666,102:11
1562,St Clair Ave East at Kennedy Rd,43.716364,-79.261557,102:7
1563,St Clair Ave East at Kennedy Rd,43.716705,-79.261083,16:30|9:41
1565,St Clair Ave East at Kingston Rd West Side,43.721913,-79.237176,9:33
1566,St Clair Ave East at Linden Ave - Scarborough GO Station,43.717393,-79.256113,102:9
1568,St Clair Ave East at Marsh Rd,43.715953,-79.264399,16:31|9:42
1569,St Clair Ave East at Midland Ave,43.718543,-79.251592,102:10|902:4
1571,St Clair Ave East at North Woodrow Blvd,43.715452,-79.266449,16:32|9:43
1585,Steeles Ave West at Bathurst St East Side,43.792559,-79.444561,307:1|7:55
1587,Steeles Ave West at Bathurst St,43.792234,-79.446093,353:21
1590,Steeles Ave West at Keele St East Side,43.781584,-79.493751,353:8
1591,Steeles Ave West at Keele St,43.781743,-79.4942,60:26|960:11
1592,Steeles Ave West at Murray Ross Pkwy East Side,43.776344,-79.516416,108:37|335:54|84:56
1593,Steeles Ave West at Murray Ross Pkwy,43.776613,-79.516784,166:3|35:3|60:30|960:14
1594,Steeles Ave West at Founders Rd East Side - York University,43.779212,-79.503758,353:7
1595,Steeles Ave West at Founders Rd - York University,43.779428,-79.504234,60:27
1596,Steeles Ave West at Petrolia Rd,43.782395,-79.490224,353:9
1597,Steeles Ave West at Shale Gate,43.783056,-79.487457,353:10
1598,Steeles Ave West at Tandem Rd,43.782754,-79.489902,60:25|960:10
1601,Steeles Ave West at Northwest Gate East Side,43.777721,-79.510466,106:25|108:38|335:55|353:6
1602,Steeles Ave West at Northwest Gate,43.777918,-79.510766,166:2|35:2|60:29|935:2|960:13
1603,Steeles Ave West at Village Gate,43.793281,-79.441127,353:22
1612,Triton Rd at Borough Dr,43.773658,-79.261533,21:24|38:34|904:13|938:7
1613,Triton Rd at Borough Dr,43.773482,-79.261427,129:5|131:5|133:5|21:22|903:5|904:11|996:43
1614,University Ave at College St - Queen's Park Station,43.659717,-79.390178,13:4
1617,Village Gate at Steeles Ave West,43.792558,-79.440731,307:2|7:56
1621,689 Warden Ave,43.707412,-79.278973,135:21|68:8
1622,Warden Ave at Cataraqui Cres,43.702311,-79.276824,135:18|68:5
1623,Warden Ave at Danforth Rd,43.697766,-79.274961,135:16|68:3
1625,Warden Ave at Mack Ave,43.700133,-79.275932,135:17|68:4
1626,673 Warden Ave,43.705637,-79.278232,135:20|68:7
1632,The West Mall at Sherway Dr North Side,43.609781,-79.560638,123:19
1633,The West Mall at Sherway Dr - Trillium Health Centre (South Stop),43.609464,-79.560579,80:38
1638,The West Mall at The Queensway,43.611806,-79.562012,123:20
1642,West Mall Cres at Dundas St West South Side,43.626881,-79.562135,112:10
1644,West Mall Cres at The West Mall,43.627091,-79.559674,112:11
1645,William R Allen Rd at Overbrook Pl,43.760867,-79.464927,104:9|105:4
